-5.0000000, -0.2590933, 0.0000000
-4.9996948, 1.6015921, 0.0000000
-4.9993896, -1.4989613, 0.0000000
-4.9990845, 0.1747676, 0.0000000
-4.9987793, 0.1192642, 0.0000000
-4.9984741, -0.3020235, 0.0000000
-4.9981689, 0.4581812, 0.0000000
-4.9978638, 0.1889846, 0.0000000
-4.9975586, 0.3949745, 0.0000000
-4.9972534, -2.3698387, 0.0000000
-4.9969482, 0.0441968, 0.0000000
-4.9966431, -0.6644917, 0.0000000
-4.9963379, -0.6362567, 0.0000000
-4.9960327, -0.1712484, 0.0000000
-4.9957275, 1.7312641, 0.0000000
-4.9954224, -0.7648526, 0.0000000
-4.9951172, 0.7031514, 0.0000000
-4.9948120, 0.1453502, 0.0000000
-4.9945068, 0.0936702, 0.0000000
-4.9942017, 1.2041210, 0.0000000
-4.9938965, 0.2610212, 0.0000000
-4.9935913, -0.6919602, 0.0000000
-4.9932861, 1.6814281, 0.0000000
-4.9929810, -0.7020261, 0.0000000
-4.9926758, 0.1751985, 0.0000000
-4.9923706, 0.2741729, 0.0000000
-4.9920654, -0.8630643, 0.0000000
-4.9917603, 1.1862308, 0.0000000
-4.9914551, 1.3165393, 0.0000000
-4.9911499, 0.6810326, 0.0000000
-4.9908447, 0.9425640, 0.0000000
-4.9905396, 0.8283672, 0.0000000
-4.9902344, -0.5897183, 0.0000000
-4.9899292, 0.2091045, 0.0000000
-4.9896240, 0.8604556, 0.0000000
-4.9893188, 0.2944209, 0.0000000
-4.9890137, -0.4668731, 0.0000000
-4.9887085, -1.6687833, 0.0000000
-4.9884033, -0.1317423, 0.0000000
-4.9880981, 1.5766236, 0.0000000
-4.9877930, -0.7917117, 0.0000000
-4.9874878, -0.9223163, 0.0000000
-4.9871826, -1.0472977, 0.0000000
-4.9868774, -0.4419630, 0.0000000
-4.9865723, 0.9553710, 0.0000000
-4.9862671, -0.0323921, 0.0000000
-4.9859619, 0.0102804, 0.0000000
-4.9856567, 0.9197589, 0.0000000
-4.9853516, -2.0041144, 0.0000000
-4.9850464, 0.1804250, 0.0000000
-4.9847412, -0.0040675, 0.0000000
-4.9844360, 0.3286237, 0.0000000
-4.9841309, -0.4216839, 0.0000000
-4.9838257, -0.2409504, 0.0000000
-4.9835205, -2.4184053, 0.0000000
-4.9832153, 0.0147597, 0.0000000
-4.9829102, 0.4376892, 0.0000000
-4.9826050, -0.2357776, 0.0000000
-4.9822998, -2.3655307, 0.0000000
-4.9819946, 1.9791858, 0.0000000
-4.9816895, 0.7671307, 0.0000000
-4.9813843, 0.7424583, 0.0000000
-4.9810791, -0.0997097, 0.0000000
-4.9807739, 0.0872492, 0.0000000
-4.9804688, 0.3301973, 0.0000000
-4.9801636, 0.9386368, 0.0000000
-4.9798584, 0.9013088, 0.0000000
-4.9795532, 0.9445426, 0.0000000
-4.9792480, -0.7582038, 0.0000000
-4.9789429, -1.0444784, 0.0000000
-4.9786377, 0.1949770, 0.0000000
-4.9783325, -2.1884303, 0.0000000
-4.9780273, 1.1189096, 0.0000000
-4.9777222, 0.2946627, 0.0000000
-4.9774170, 1.1444497, 0.0000000
-4.9771118, -0.2946296, 0.0000000
-4.9768066, -0.5804687, 0.0000000
-4.9765015, -1.5826899, 0.0000000
-4.9761963, -1.9857838, 0.0000000
-4.9758911, 2.3089652, 0.0000000
-4.9755859, -0.8498805, 0.0000000
-4.9752808, -0.5621996, 0.0000000
-4.9749756, 0.2385229, 0.0000000
-4.9746704, -1.1526895, 0.0000000
-4.9743652, -0.1441545, 0.0000000
-4.9740601, 3.2673762, 0.0000000
-4.9737549, 0.9641041, 0.0000000
-4.9734497, 0.1346800, 0.0000000
-4.9731445, 1.0580292, 0.0000000
-4.9728394, 0.3861957, 0.0000000
-4.9725342, -0.4392695, 0.0000000
-4.9722290, -0.5202944, 0.0000000
-4.9719238, -0.6848920, 0.0000000
-4.9716187, 0.3979003, 0.0000000
-4.9713135, -0.2522008, 0.0000000
-4.9710083, -0.4576181, 0.0000000
-4.9707031, -0.5506425, 0.0000000
-4.9703979, -0.9630157, 0.0000000
-4.9700928, 0.3141012, 0.0000000
-4.9697876, 0.7993904, 0.0000000
-4.9694824, 0.4497066, 0.0000000
-4.9691772, -0.8671072, 0.0000000
-4.9688721, -1.4962398, 0.0000000
-4.9685669, -1.5217023, 0.0000000
-4.9682617, -1.1826253, 0.0000000
-4.9679565, -0.0008690, 0.0000000
-4.9676514, 1.1283314, 0.0000000
-4.9673462, 0.2846712, 0.0000000
-4.9670410, 0.5344725, 0.0000000
-4.9667358, 0.1057524, 0.0000000
-4.9664307, -1.1496454, 0.0000000
-4.9661255, 0.1834544, 0.0000000
-4.9658203, -0.0475864, 0.0000000
-4.9655151, 0.2520869, 0.0000000
-4.9652100, 0.2008942, 0.0000000
-4.9649048, -1.1087488, 0.0000000
-4.9645996, -0.0774859, 0.0000000
-4.9642944, -1.6722628, 0.0000000
-4.9639893, 0.5567713, 0.0000000
-4.9636841, -0.0434331, 0.0000000
-4.9633789, -0.2556672, 0.0000000
-4.9630737, -0.3184478, 0.0000000
-4.9627686, 1.0477073, 0.0000000
-4.9624634, -1.4649545, 0.0000000
-4.9621582, 0.3492682, 0.0000000
-4.9618530, -0.8619791, 0.0000000
-4.9615479, 1.2113979, 0.0000000
-4.9612427, 0.4861772, 0.0000000
-4.9609375, -0.1535017, 0.0000000
-4.9606323, -1.6423298, 0.0000000
-4.9603271, -1.2662143, 0.0000000
-4.9600220, -0.4722903, 0.0000000
-4.9597168, -1.0969137, 0.0000000
-4.9594116, -0.2252256, 0.0000000
-4.9591064, -0.1187379, 0.0000000
-4.9588013, 0.5924342, 0.0000000
-4.9584961, -0.1953137, 0.0000000
-4.9581909, -0.6221341, 0.0000000
-4.9578857, -0.5890567, 0.0000000
-4.9575806, -0.3986488, 0.0000000
-4.9572754, -0.2325749, 0.0000000
-4.9569702, 1.4734901, 0.0000000
-4.9566650, -0.6489174, 0.0000000
-4.9563599, -2.0471020, 0.0000000
-4.9560547, -1.1684877, 0.0000000
-4.9557495, 0.6222846, 0.0000000
-4.9554443, 0.6152797, 0.0000000
-4.9551392, 0.2702216, 0.0000000
-4.9548340, 0.5934801, 0.0000000
-4.9545288, -0.4109504, 0.0000000
-4.9542236, 0.6834344, 0.0000000
-4.9539185, -3.2976363, 0.0000000
-4.9536133, 1.2155470, 0.0000000
-4.9533081, 0.3842823, 0.0000000
-4.9530029, -0.2370740, 0.0000000
-4.9526978, 1.6065111, 0.0000000
-4.9523926, 0.1391961, 0.0000000
-4.9520874, 0.4733252, 0.0000000
-4.9517822, 1.2658132, 0.0000000
-4.9514771, -0.2365171, 0.0000000
-4.9511719, 1.1237159, 0.0000000
-4.9508667, 1.0502169, 0.0000000
-4.9505615, -0.4593741, 0.0000000
-4.9502563, 0.7659069, 0.0000000
-4.9499512, 1.1431520, 0.0000000
-4.9496460, 2.9639230, 0.0000000
-4.9493408, -0.1936258, 0.0000000
-4.9490356, -0.8931500, 0.0000000
-4.9487305, 1.0053740, 0.0000000
-4.9484253, 0.2048220, 0.0000000
-4.9481201, 1.6699582, 0.0000000
-4.9478149, -0.4358387, 0.0000000
-4.9475098, 0.3988365, 0.0000000
-4.9472046, 0.6829635, 0.0000000
-4.9468994, 0.6357096, 0.0000000
-4.9465942, 0.9256077, 0.0000000
-4.9462891, 0.0654408, 0.0000000
-4.9459839, 1.0109975, 0.0000000
-4.9456787, -0.7353931, 0.0000000
-4.9453735, -0.0620327, 0.0000000
-4.9450684, -0.0953998, 0.0000000
-4.9447632, 1.8414341, 0.0000000
-4.9444580, 1.2335889, 0.0000000
-4.9441528, 1.1362158, 0.0000000
-4.9438477, -1.1211497, 0.0000000
-4.9435425, 0.1365630, 0.0000000
-4.9432373, 0.2546882, 0.0000000
-4.9429321, -0.0258416, 0.0000000
-4.9426270, -0.2755735, 0.0000000
-4.9423218, -1.4523317, 0.0000000
-4.9420166, 0.1582176, 0.0000000
-4.9417114, -1.9887749, 0.0000000
-4.9414062, -0.1585820, 0.0000000
-4.9411011, 1.0037369, 0.0000000
-4.9407959, 1.3827058, 0.0000000
-4.9404907, -0.1464014, 0.0000000
-4.9401855, -1.2170079, 0.0000000
-4.9398804, -0.5688543, 0.0000000
-4.9395752, 1.3644271, 0.0000000
-4.9392700, 1.5302209, 0.0000000
-4.9389648, 0.7467791, 0.0000000
-4.9386597, 0.8979419, 0.0000000
-4.9383545, -0.7957845, 0.0000000
-4.9380493, -1.7489322, 0.0000000
-4.9377441, 1.1484898, 0.0000000
-4.9374390, 1.1607802, 0.0000000
-4.9371338, 0.5022070, 0.0000000
-4.9368286, -0.4399845, 0.0000000
-4.9365234, 0.8436039, 0.0000000
-4.9362183, 0.5361788, 0.0000000
-4.9359131, 0.6419504, 0.0000000
-4.9356079, 1.3079846, 0.0000000
-4.9353027, -0.6499498, 0.0000000
-4.9349976, -0.6492569, 0.0000000
-4.9346924, -0.1938928, 0.0000000
-4.9343872, -0.7306321, 0.0000000
-4.9340820, -1.4779954, 0.0000000
-4.9337769, -0.7053998, 0.0000000
-4.9334717, -1.1059492, 0.0000000
-4.9331665, 0.9840906, 0.0000000
-4.9328613, 0.6894199, 0.0000000
-4.9325562, 0.6724206, 0.0000000
-4.9322510, -1.6546479, 0.0000000
-4.9319458, -0.5889610, 0.0000000
-4.9316406, 0.6974577, 0.0000000
-4.9313354, -0.5583257, 0.0000000
-4.9310303, -0.2859838, 0.0000000
-4.9307251, -1.0207318, 0.0000000
-4.9304199, -1.1920558, 0.0000000
-4.9301147, 0.3726473, 0.0000000
-4.9298096, -0.3315023, 0.0000000
-4.9295044, 0.3180259, 0.0000000
-4.9291992, -0.3424353, 0.0000000
-4.9288940, -0.2290000, 0.0000000
-4.9285889, 0.5959736, 0.0000000
-4.9282837, -1.2412930, 0.0000000
-4.9279785, 0.9786975, 0.0000000
-4.9276733, 0.6507853, 0.0000000
-4.9273682, 1.0551164, 0.0000000
-4.9270630, 0.8186078, 0.0000000
-4.9267578, 1.1341022, 0.0000000
-4.9264526, 1.4408594, 0.0000000
-4.9261475, 0.1338598, 0.0000000
-4.9258423, -0.6045285, 0.0000000
-4.9255371, -0.7190780, 0.0000000
-4.9252319, -1.0832163, 0.0000000
-4.9249268, -0.6798624, 0.0000000
-4.9246216, 0.3551308, 0.0000000
-4.9243164, 0.1582990, 0.0000000
-4.9240112, 1.5910977, 0.0000000
-4.9237061, 2.1422524, 0.0000000
-4.9234009, 1.3125708, 0.0000000
-4.9230957, 1.2207876, 0.0000000
-4.9227905, -1.0243943, 0.0000000
-4.9224854, -0.1768657, 0.0000000
-4.9221802, -0.1866117, 0.0000000
-4.9218750, 1.1428148, 0.0000000
-4.9215698, -0.0465557, 0.0000000
-4.9212646, 0.2398662, 0.0000000
-4.9209595, 1.3220878, 0.0000000
-4.9206543, -0.8673900, 0.0000000
-4.9203491, 1.1266934, 0.0000000
-4.9200439, 0.0872683, 0.0000000
-4.9197388, -1.1147420, 0.0000000
-4.9194336, 0.7889214, 0.0000000
-4.9191284, -1.6944350, 0.0000000
-4.9188232, -2.6986780, 0.0000000
-4.9185181, 0.7057147, 0.0000000
-4.9182129, -0.7353430, 0.0000000
-4.9179077, -1.3664805, 0.0000000
-4.9176025, -1.0644889, 0.0000000
-4.9172974, -2.1432874, 0.0000000
-4.9169922, -2.3723898, 0.0000000
-4.9166870, -0.5097991, 0.0000000
-4.9163818, -0.3930349, 0.0000000
-4.9160767, -0.2056864, 0.0000000
-4.9157715, -1.3525015, 0.0000000
-4.9154663, -0.7159287, 0.0000000
-4.9151611, 1.2057962, 0.0000000
-4.9148560, 1.1753309, 0.0000000
-4.9145508, 1.7639186, 0.0000000
-4.9142456, 0.1075318, 0.0000000
-4.9139404, 0.1494673, 0.0000000
-4.9136353, 0.0741931, 0.0000000
-4.9133301, 0.7000435, 0.0000000
-4.9130249, -0.0625077, 0.0000000
-4.9127197, -0.4343228, 0.0000000
-4.9124146, -1.9587748, 0.0000000
-4.9121094, 2.1098053, 0.0000000
-4.9118042, 0.2241840, 0.0000000
-4.9114990, 1.6336401, 0.0000000
-4.9111938, -1.5180815, 0.0000000
-4.9108887, -1.1888971, 0.0000000
-4.9105835, 1.2948289, 0.0000000
-4.9102783, 1.4719106, 0.0000000
-4.9099731, 2.6917903, 0.0000000
-4.9096680, 0.8468555, 0.0000000
-4.9093628, -1.3373421, 0.0000000
-4.9090576, 0.8278727, 0.0000000
-4.9087524, 0.0914095, 0.0000000
-4.9084473, 0.6390720, 0.0000000
-4.9081421, -0.4705446, 0.0000000
-4.9078369, -0.4268330, 0.0000000
-4.9075317, 1.8716091, 0.0000000
-4.9072266, 0.4991671, 0.0000000
-4.9069214, -0.8182799, 0.0000000
-4.9066162, -0.5324743, 0.0000000
-4.9063110, 1.7465197, 0.0000000
-4.9060059, 1.5150883, 0.0000000
-4.9057007, 0.4961075, 0.0000000
-4.9053955, 0.9511271, 0.0000000
-4.9050903, -0.8260856, 0.0000000
-4.9047852, -0.8344690, 0.0000000
-4.9044800, -0.0085594, 0.0000000
-4.9041748, 0.7035200, 0.0000000
-4.9038696, 0.8070830, 0.0000000
-4.9035645, -0.1336572, 0.0000000
-4.9032593, -0.0172126, 0.0000000
-4.9029541, 0.5635898, 0.0000000
-4.9026489, 2.5860035, 0.0000000
-4.9023438, 0.0752284, 0.0000000
-4.9020386, -0.7401903, 0.0000000
-4.9017334, -1.3116844, 0.0000000
-4.9014282, -0.5089753, 0.0000000
-4.9011230, 1.5407302, 0.0000000
-4.9008179, -1.3873291, 0.0000000
-4.9005127, 1.2767909, 0.0000000
-4.9002075, 0.9701796, 0.0000000
-4.8999023, -1.7695305, 0.0000000
-4.8995972, 0.3113742, 0.0000000
-4.8992920, -0.4650475, 0.0000000
-4.8989868, 1.1470302, 0.0000000
-4.8986816, -1.1351256, 0.0000000
-4.8983765, 1.1128249, 0.0000000
-4.8980713, 1.5341016, 0.0000000
-4.8977661, 0.1165538, 0.0000000
-4.8974609, -0.9537863, 0.0000000
-4.8971558, 1.0514581, 0.0000000
-4.8968506, -0.0320427, 0.0000000
-4.8965454, -0.6487702, 0.0000000
-4.8962402, 1.2987968, 0.0000000
-4.8959351, -2.7835026, 0.0000000
-4.8956299, -1.1628859, 0.0000000
-4.8953247, -0.1779485, 0.0000000
-4.8950195, 0.8109771, 0.0000000
-4.8947144, -0.5202431, 0.0000000
-4.8944092, 0.6871681, 0.0000000
-4.8941040, 1.7284992, 0.0000000
-4.8937988, -1.1429545, 0.0000000
-4.8934937, 1.2264930, 0.0000000
-4.8931885, -0.1995168, 0.0000000
-4.8928833, -2.3608460, 0.0000000
-4.8925781, 1.5827683, 0.0000000
-4.8922729, 0.5045395, 0.0000000
-4.8919678, 0.3974933, 0.0000000
-4.8916626, 1.9655291, 0.0000000
-4.8913574, 1.2062740, 0.0000000
